UserID,MovieID,Rating,Timestamp
1470,3220,2,974839243
1470,1630,2,974915568
1470,1493,1,974915477
1470,977,2,974915497
1470,1652,2,974836986
1470,3407,3,974838528
1470,2608,2,974836920
1470,3419,1,974838632
1470,2627,2,974836590
1470,2484,2,974837096
1470,3294,1,974915385
1470,1852,2,974839150
1470,3463,2,974915518
1470,1864,3,974839413
1470,401,2,974838501
1470,1872,2,974838817
1470,3621,1,974836467
1470,2821,2,974836551
1470,2830,1,974839194
1470,3493,1,974836920
1470,1899,2,974838840
1470,3641,2,974838657
1470,3645,2,974838867
1470,1115,1,974915361
1470,1118,2,974839413
1470,601,3,974839011
1470,3828,1,974838711
1470,1142,1,974836825
1470,1145,2,974915518
1470,3687,2,974838528
1470,2887,2,974915410
1470,617,2,974915477
1470,623,2,974839039
1470,626,4,974838447
1470,3853,4,974836986
1470,643,2,974838474
1470,644,2,974836920
1470,3866,2,974839265
1470,651,2,974839413
1470,3876,2,974838371
1470,660,2,974839366
1470,807,1,974836920
1470,664,2,974838527
1470,666,2,974915361
1470,3880,3,974915568
1470,3883,2,974836319
1470,3887,3,974836291
1470,672,2,974836795
1470,3891,2,974753741
1470,3892,1,974836338
1470,3899,1,974836338
1470,2304,2,974839265
1470,1502,1,974836379
1470,696,2,974839366
1470,1510,2,974915454
1470,847,1,974838739
1470,3121,2,974839265
1470,1386,1,974836379
1470,859,2,974839265
1470,2332,2,974839217
1470,3136,1,974838632
1470,860,3,974915433
1470,1553,2,974839011
1470,1558,2,974915410
1470,3166,1,974836551
1470,895,1,974836590
1470,3312,1,974836437
1470,2512,2,974838657
1470,1718,1,974836640
1470,3321,2,976048643
1470,3322,3,974753478
1470,114,2,974838552
1470,2538,1,974836712
1470,129,2,974838657
1470,142,1,974836640
1470,1908,3,974915454
1470,1764,3,974838787
1470,2569,3,974836825
1470,2576,1,974839366
1470,3380,1,974839099
1470,2584,3,974838395
1470,1787,2,974838954
1470,2742,2,974836795
1470,197,1,974836825
1470,2911,2,974838739
1470,3575,2,974839293
1470,2923,2,974838817
1470,1040,2,974838501
1470,559,1,974839099
1470,98,2,974839039
1470,3772,1,974836508
1470,3778,2,974839194
1470,561,3,974915625
1470,566,2,974839217
1473,3283,3,974757704
1473,3139,3,974757455
1474,2839,5,975099928
1478,1311,1,974752662
1483,3245,5,979914044
1484,632,5,997906613
1484,884,3,997908076
1489,751,2,975123213
1489,974,4,974759881
1489,2632,2,975123041
1489,1116,3,975123571
1489,1163,3,975123041
1489,3883,2,975123823
1490,2831,4,974750267
1491,756,3,990992143
1491,1519,3,974754134
1496,3085,4,974750758
1496,2464,2,974750778
1496,1891,2,974750707
1496,1168,3,974757637
1496,649,4,974754056
1496,2342,4,974753325
1496,2740,2,974757608
1496,397,1,974757712
1496,3757,3,974749747
1497,2534,3,974750179
1497,394,4,974750270
1501,2056,2,974931792
1501,3585,4,974931596
1501,566,2,975353948
1502,2913,5,974751036
1504,1098,3,974748935
1505,1423,5,983673474
1505,1652,3,983749777
1505,863,3,983671643
1505,1575,4,983673088
1505,2981,4,983671461
1508,754,2,974747787
1509,1565,4,974831874
1517,3880,4,974746176
1522,2578,4,974745350
1525,2342,3,974745254
1535,2923,4,974744042
1540,2512,4,974757588
1543,394,3,974743436
1547,2197,5,1006874811
1551,2627,4,1013195666
1552,2824,4,974741681
1561,617,4,1024171107
1564,3283,3,974739166
1569,1423,5,974738572
1579,2233,2,1028868567
1586,2056,3,974736732
1587,1817,3,974741559
1587,359,3,974741158
1595,3047,5,974769289
1597,2602,4,994343193
1599,1685,4,1025840289
1599,2824,4,1032052385
1599,1538,1,974734215
1600,1444,4,974775887
1600,2192,3,974738355
1600,2562,4,974753348
1601,2487,4,978578840
1603,3161,4,974731634
1605,200,2,992315467
1605,1685,2,1042173050
1605,3611,3,975602472
1605,1872,4,974929387
1605,1898,2,975382085
1605,2101,3,992312305
1605,638,4,992315024
1605,1539,2,975384509
1605,1749,3,975381241
1605,2768,3,974926646
1605,1040,2,974929933
1605,375,4,974930221
1605,3748,2,1031507666
1605,703,2,975382692
1608,2233,1,974730255
1608,698,1,974730255
1608,1528,1,974730255
1611,2298,3,987656532
1613,228,3,974736136
1614,3891,2,974729563
1616,251,1,989848550
1625,863,4,974723105
1625,2591,3,974723918
1627,3883,1,974721926
1627,3595,1,974721552
1628,406,4,975161514
1630,3474,3,974724242
1630,815,1,974722442
1630,3523,3,974718378
1630,2008,1,974723019
1631,3944,5,974716505
1631,3410,4,974718411
1631,687,5,974725573
1632,2254,2,974719851
1632,2632,3,974719001
1632,1149,4,974717448
1632,617,2,974720541
1635,251,3,977129089
1635,2850,3,975128037
1636,283,1,974963252
1638,3625,4,974839433
1639,2298,1,977518297
1645,939,5,974975577
1645,2299,4,1041975671
1645,212,4,988253944
1645,3463,2,988254172
1645,3611,4,974975803
1645,626,4,988254036
1645,834,3,998507319
1647,3437,1,1027848102
1647,1520,4,974804776
1650,863,3,974716405
1650,2562,5,976879422
1658,1522,2,974715132
1660,245,2,974711990
1660,3883,3,977487215
1662,1494,2,974711273
1666,2994,3,974711440
1666,1520,2,974714572
1667,3642,3,974711610
1667,3644,3,974711563
1667,3137,4,974711161
1667,3139,3,975017734
1667,2534,3,975016924
1667,3585,3,974711076
1671,2215,3,974793818
1671,796,4,1018298403
1671,3419,2,974793394
1671,2627,4,1018245244
1671,1504,3,974713008
1671,1528,3,974795237
1671,3333,4,1018299263
1671,2768,4,976999638
1671,96,5,974712646
1672,2061,2,974709266
1675,2452,2,974710103
1675,2464,3,974710330
1675,251,4,975244012
1675,1989,1,974710552
1675,1990,1,974710371
1675,397,3,974710232
1676,2298,2,974798314
1676,3611,4,974795117
1676,1168,2,974710002
1676,3166,1,974851550
1676,397,1,974710138
1680,3940,3,974708446
1680,2215,4,974844313
1680,754,4,974839911
1680,775,2,974708813
1680,2257,4,974837386
1680,2415,4,974843091
1680,1493,4,974844094
1680,980,1,974839143
1680,2464,2,974709917
1680,3282,4,974712446
1680,244,3,974790987
1680,3465,4,974843348
1680,3490,5,974791150
1680,3495,4,974838641
1680,1891,2,974710228
1680,2850,2,974842443
1680,2855,4,974710228
1680,614,2,974842721
1680,1168,3,974709577
1680,664,4,974711403
1680,1349,4,974709972
1680,2304,4,974715224
1680,1504,4,974842887
1680,1369,2,974844566
1680,1531,5,974843382
1680,864,3,974834896
1680,1543,5,974841778
1680,1549,2,974715756
1680,2350,3,974837886
1680,1715,3,974713786
1680,108,4,974713920
1680,2534,3,974715184
1680,2545,5,974838390
1680,131,2,974842775
1680,137,1,974840424
1680,3351,3,974709336
1680,189,4,974838288
1680,2754,3,974710071
1680,3574,1,974710252
1680,1989,2,974710127
1680,375,4,974843091
1680,1990,3,974710071
1680,1055,1,974844872
1680,526,1,974843320
1680,3757,5,974708857
1680,1087,4,974843823
1680,3777,1,974709245
1680,561,3,974712445
1680,567,5,974843463
1683,3465,3,974711425
1683,1349,1,974711703
1685,1420,2,974712842
1685,769,3,974719707
1685,3641,4,974716110
1685,652,3,974722593
1688,2962,5,974710500
1698,751,4,975876570
1698,1138,5,974776089
1698,1144,5,974708529
1698,682,5,975877196
1698,2557,4,975877009
1698,1780,3,974776193
1698,2904,4,974771020
1699,1174,4,974711669
1699,1575,4,981322894
1699,136,5,981321505
1704,1493,1,974709147
1704,3437,4,974708238
1706,2061,3,974711141
1706,1153,3,974707729
1706,1154,4,974707729
1706,864,5,974707892
1709,3611,3,974711386
1712,726,2,980386728
1713,643,1,974705435
1713,684,1,974705435
1713,690,1,974705435
1713,1534,2,974705435
1713,2981,2,974705435
1714,243,3,974709741
1714,2350,3,974709116
1714,3523,4,974711797
1717,1534,5,993455443
1717,2388,2,1009259348
1722,3216,5,974705192
1722,2814,3,974705691
1722,3351,5,974706250
1722,2740,4,974706633
1722,3757,4,974705059
1724,617,3,976443570
1726,1170,1,974710869
1727,411,3,974784939
1727,283,3,974786868
1729,2773,4,981246069
1729,2775,3,981245710
1733,3796,4,1018737866
1733,3056,4,1018163656
1733,1622,2,1024194139
1733,2298,2,987484896
1733,1659,4,1007094596
1733,283,3,993884219
1733,3652,2,1041753491
1733,1168,1,974703830
1733,3892,3,1014871747
1733,1502,4,1010650305
1733,3119,3,1027222447
1733,1539,2,986711675
1733,1565,3,977462258
1733,1567,3,1007698004
1733,1773,4,1010462431
1733,3563,3,987720371
1733,3581,3,1024541381
1733,2964,5,1018251864
1733,98,2,974705104
1736,2464,4,974705981
1737,212,2,976062790
1739,3883,3,974704211
1741,3277,4,974705085
1741,3283,3,974710182
1741,2658,3,974708455
1741,3474,2,974708320
1741,3666,3,974707447
1741,1504,5,974710489
1741,1383,1,974708253
1741,1549,4,974711351
1741,2578,4,974707318
1741,3575,4,974710412
1741,2775,5,974710590
1741,3592,3,974708455
1741,394,3,974709225
1746,2981,5,974845879
1748,3056,3,1029498383
1748,245,3,985427357
1748,632,5,978174930
1748,3883,3,1027501256
1748,3522,3,984633907
1748,336,2,974712673
1748,1055,3,975228236
1748,563,3,1012946757
1748,2981,3,976351631
1749,3295,4,974702880
1749,3645,4,974753364
1749,1164,4,974753227
1749,3880,3,974753730
1749,1534,4,974843741
1749,3377,3,974840716
1749,2931,4,974839737
1749,2964,5,974702752
1749,557,5,974753277
1752,1313,1,977127682
1753,2061,4,974704241
1753,1420,5,974704325
1753,1652,5,974704282
1753,2627,2,974704123
1753,2487,3,974703539
1753,3625,4,974703973
1753,3880,5,974704075
1753,108,5,974704325
1753,1780,5,974704392
1753,1796,5,974703833
1753,2984,5,974704325
1755,3940,1,974701984
1755,212,1,1030042414
1755,1890,3,1029990118
1755,1107,2,1029989403
1758,1811,4,974790551
1758,406,4,974791136
1758,2175,5,974854663
1758,359,5,974790495
1758,560,4,974790869
1764,1878,3,974701145
1764,1168,4,974702365
1768,2466,5,974701861
1773,2695,2,974700720
1773,614,3,974700682
1776,394,3,974704865
1778,1494,3,974703940
1778,3458,3,975575708
1778,1170,2,975555270
1778,706,4,1032515716
1780,2512,5,974703900
1780,3563,2,1024473138
1780,2981,2,985421229
1786,755,3,974700109
1788,1502,4,974700971
1790,567,1,974705536
1794,1520,1,974707767
1795,2913,4,974698637
1812,2226,3,1036451763
1812,2831,3,1019255617
1812,1780,5,974847602
1819,2101,2,974698870
1821,2211,3,974698874
1821,2219,3,974698999
1821,2904,4,974698336
1824,200,2,977202443
1826,1538,3,974696674
1829,2705,1,974698396
1832,2127,3,974698445
1835,2257,4,974878007
1835,2281,4,974877615
1835,1116,5,974879876
1835,696,5,974882075
1835,359,5,974879762
1837,3283,3,974918248
1837,3474,4,976025699
1837,1501,3,976026121
1837,1384,3,974839062
1837,1574,2,974918486
1837,131,2,976828046
1837,1038,4,974839062
1839,1878,1,974698580
1840,283,4,974696242
1842,1520,3,993443831
1845,567,4,974712541
1847,2775,5,974697463
1850,3611,2,974697762
1854,2234,2,1028507630
1856,2658,5,974698260
1858,1815,2,974695341
1861,1444,4,974762271
1864,2444,5,974694483
1864,1154,4,974694483
1865,1656,3,974694424
1865,1807,2,981174015
1865,2834,4,976585315
1865,129,4,976585428
1865,2544,3,1003800106
1865,3353,4,976586255
1869,3817,5,974694151
1874,3474,4,974693874
1877,3944,3,977431285
1877,3288,1,977432537
1877,3853,3,977432355
1877,3860,3,977432537
1877,3867,3,977432655
1877,3880,4,977432280
1877,3887,2,977431271
1877,3352,3,977432836
1877,2768,4,977431574
1877,3570,3,977431435
1878,2332,5,974692985
1880,3625,4,974692805
1883,925,4,974875942
1883,958,3,974874447
1883,974,4,974875880
1883,1117,5,974694147
1883,566,3,974877055
1884,3333,4,975739284
1884,1770,4,974701557
1886,2298,2,974692237
1886,811,5,974692237
1891,3474,4,974693740
1896,1471,5,975271957
1896,3419,4,974691819
1897,1444,3,976159107
1897,3282,3,1006637769
1897,3283,3,1017696662
1897,3883,3,987880776
1897,3570,4,974693011
1897,2773,3,987880863
1897,1038,3,1037584852
1897,2934,4,1014236709
1897,398,4,1006637498
1898,3933,2,974691593
1899,3047,4,975038199
1899,2923,4,975035898
1908,726,3,974873016
1908,1436,3,974874101
1908,1163,3,974952063
1908,2775,3,974952063
1908,1038,3,974850699
1912,2207,3,1020852770
1912,2209,3,1042592419
1912,1450,2,1020851962
1912,2185,3,1008058280
1912,1930,2,1021718998
1915,989,5,974693867
1915,2981,4,974693867
1916,769,5,974696389
1916,3645,4,974693860
1916,823,3,974694537
1920,3136,4,974695157
1921,3184,4,974693710
1924,771,1,974693192
1924,1878,1,974695184
1925,3121,3,1025962034
1926,3288,4,974773233
1926,2685,3,974696328
1935,3490,2,974869008
1938,3611,3,974694633
1941,2056,5,974854984
1941,3796,2,1019340816
1941,2200,3,974954150
1941,2207,4,989646308
1941,2246,3,999044880
1941,3205,2,999043946
1941,3490,3,995698117
1941,1890,3,1030916810
1941,2855,2,989648245
1941,2101,4,974688999
1941,3850,3,1019339776
1941,2185,4,989647635
1941,1720,1,995673355
1941,2534,3,974948483
1941,2545,3,1030919639
1941,1793,2,989643886
1941,3574,1,974851653
1941,2783,2,974850476
1943,3933,1,993858866
1943,3437,1,975738304
1943,3495,4,975738304
1943,1311,1,993575910
1943,192,4,975737299
1943,2923,4,975733355
1951,1656,4,974692232
1952,178,4,974688702
1954,3803,4,974692277
1954,137,4,974691000
1962,2326,2,974759645
1962,1531,3,975777635
1962,703,1,975778110
1966,3490,4,974685617
1970,3121,3,974686535
1974,1575,4,974961134
1976,1849,2,974684660
1978,212,2,993906790
1980,751,4,974774828
1980,2679,4,1000155731
1980,1549,3,1020757364
1980,2388,3,999666196
1980,2545,3,1023346191
1980,197,3,974688924
1980,2775,4,1020504372
1980,2964,4,999028892
1981,228,2,974683462
1981,3121,3,974684116
1982,1494,3,1022309449
1982,1532,3,974683770
1988,2304,5,990162860
1988,563,4,974682738
1994,1780,5,974681933
2002,2281,4,974678030
2008,129,4,974677991
2010,228,1,974682933
2010,1565,1,974683055
2015,1493,1,974758970
2015,1878,1,1035827818
2015,1163,1,974676938
2015,1311,1,1017608306
2015,3166,1,1020387096
2015,3574,1,974678114
2015,59,1,974677006
2015,75,1,974851435
2016,3058,4,974675162
2016,966,4,974677589
2016,3131,3,974676300
2018,2209,5,974675808
2018,2211,5,974675808
2018,2219,3,974675808
2018,2221,4,974675567
2018,3232,5,1015296857
2018,2299,4,1015297738
2018,2981,4,974674853
2022,33,4,995771031
2023,3437,5,1006291472
2026,2207,3,974672492
2026,755,4,974724545
2026,958,5,974724225
2026,962,3,974672406
2026,974,3,974672406
2026,3139,4,974723723
2026,3154,3,974672169
2030,2056,3,974931282
2030,3611,3,977809337
2031,3047,3,1042347736
2031,3126,4,1042345888
2031,178,3,1042346024
2037,3880,1,974667774
2038,974,5,975251696
2041,638,3,1013367353
2041,96,4,978575620
2042,3592,3,974667215
2045,146,5,974667125
2051,2281,2,974663233
2051,283,4,974663054
2051,1501,1,974663253
2051,874,1,974663144
2059,3154,3,974750989
2063,1494,2,974667382
2063,2298,3,985397519
2063,212,1,994573356
2063,1853,1,974666181
2063,1864,2,974667406
2063,1886,2,975376958
2063,2887,2,993942742
2063,1519,2,975376116
2063,2350,2,975362133
2063,129,4,979407510
2063,1770,4,996384176
2063,2592,3,1035152972
2063,2008,3,974664446
2063,75,1,988601964
2067,3611,5,974659407
2069,189,5,974659011
2071,2056,4,974946664
2072,2185,5,974660408
2077,1520,3,979970641
2085,734,3,974655893
2085,3463,2,974655819
2085,1864,4,974656346
2085,75,3,974656448
2088,3933,3,974656544
2088,925,5,974658157
2088,2658,3,974656205
2088,3486,3,974655815
2088,2101,4,974657370
2088,3878,4,974656247
2088,3333,3,974660801
2092,3047,4,974671136
2092,2246,3,974770458
2092,966,5,1002402914
2092,681,4,1002403148
2097,657,3,987416798
2100,2510,4,974672959
2102,993,1,974656457
2104,3890,3,974652640
2104,2534,3,974652590
2106,754,1,974756142
2106,3050,3,975435976
2106,1636,2,975735553
2106,1651,2,976032464
2106,1817,2,975440798
2106,212,1,975734768
2106,1877,1,974818299
2106,2834,1,974819980
2106,1890,1,974818270
2106,3883,3,1013106531
2106,120,2,975734945
2106,375,4,975735417
2106,56,1,975436462
2106,703,1,974819256
2106,2039,1,974756684
2109,3933,1,974651184
2109,962,4,974652009
2109,200,3,974668418
2109,1168,2,974666967
2109,2509,2,974663379
2113,3232,5,974648803
2116,3050,4,974650894
2116,1494,2,983992523
2116,1853,2,976668607
2116,244,3,974687936
2116,2509,2,983027884
2116,3570,3,975120014
2116,1055,2,974650563
2121,2200,2,974647738
2121,749,3,974647850
2121,925,3,974647796
2121,958,4,974647796
2121,966,4,974647662
2121,2636,2,974647894
2121,3642,3,974647894
2121,3644,3,974647796
2121,3818,3,974647894
2121,1154,3,974647738
2121,3154,3,974647850
2124,1436,1,974651376
2124,2257,5,974651820
2124,962,5,974650591
2124,3283,4,974654600
2124,1520,4,974654569
2124,2191,1,974654135
2124,2981,5,974651863
2129,582,3,974642484
2130,1494,3,974642401
2130,642,2,974642401
2130,3891,2,974642666
2130,3335,3,974642401
2132,3297,2,974642374
2143,1170,2,974630084
2144,732,3,974628342
2153,1313,5,974626243
2161,2930,4,974616864
2166,75,3,974612102
2167,3933,1,974612960
2167,3058,1,974612731
2167,2658,1,974612731
2167,3474,3,974612513
2167,3486,1,974612513
2167,3878,1,974612845
2167,1383,2,974612551
2167,1720,2,974612960
2167,3574,1,974612960
2167,3592,1,974612230
2168,3057,4,1007445225
2168,1098,2,1007445055
2172,2892,2,982198567
2172,3860,4,1015105608
2173,1144,4,974612141
2173,1501,1,974615243
2173,560,4,974615273
2174,3282,4,974611168
2175,2342,5,974610373
2178,3374,3,974610836
2180,244,1,974611399
2181,3933,1,974611744
2181,3026,1,974611616
2181,2834,3,979353458
2181,1168,2,974611465
2181,3878,3,974667034
2181,1574,2,979353392
2181,2962,5,975634592
2188,2892,2,979153435
2188,3860,4,989436654
2188,1522,2,974614017
2195,56,4,989114796
2197,375,3,974605815
2199,618,1,974605686
2203,2056,5,974606107
2203,980,4,974604848
2203,3585,5,974607644
2204,2658,2,974603653
2204,3486,3,974603588
2204,3878,4,974603653
2205,359,3,974603263
2211,2079,3,974606932
2211,3137,4,974603974
2217,1174,5,974600369
2222,2156,5,974858297
2225,3012,5,974677593
2230,1117,4,974598222
2230,2197,4,974598019
2230,3374,2,974598518
2230,197,2,974598518
2231,3283,4,974599897
2232,2775,1,978354925
2236,3887,4,974597211
2237,2415,4,974602053
2237,3116,4,974600827
2237,3570,3,974596110
2239,3050,5,986872712
2241,3850,4,974597092
2241,2904,3,974595753
2244,3944,1,974599192
2244,1853,1,974598869
2244,3891,1,975281471
2250,2984,3,974594950
2258,1520,3,982441257
2263,3472,2,974580758
2264,807,3,974581183
2264,130,3,974580501
2264,139,4,974580501
2265,925,3,974653743
2266,1087,4,974579999
2271,3025,4,1007677755
2271,2768,4,1007158921
2272,2332,4,1009635576
2279,3025,3,974560132
2279,775,5,974560066
2279,3465,2,974561801
2279,3333,3,974560066
2279,2955,1,974561948
2288,834,1,974523185
2288,2332,2,974518804
2288,706,1,974524515
2293,1423,4,974509930
2293,1144,4,974509055
2293,1026,4,974508084
2293,2930,5,974509084
2296,1899,5,974503188
2299,1549,3,974497578
2302,2923,4,974497653
2304,732,3,974505544
2304,251,4,974498746
2305,1531,3,974493003
2315,3648,3,974478881
2315,655,1,974478452
2318,3485,1,974476391
2318,3648,3,974476994
2320,212,3,974476342
2326,1532,3,974432841
2334,939,4,974433207
2334,972,4,974431138
2334,3333,3,974430975
2335,1154,4,974423658
2339,3595,5,974420824
2340,1780,5,974424063
2340,566,2,974423841
2344,790,3,974413229
2344,1878,3,974414834
2345,3121,4,974413063
2346,1087,5,974413672
2355,2913,2,974400236
2361,1574,3,974377762
2368,2415,4,974343314
2368,3465,5,974343076
2368,406,4,974343272
2368,3333,5,974341163
2368,3374,3,974342709
2369,245,5,974337596
2378,1878,4,974386496
2380,3940,1,974330140
2381,131,3,974324867
2383,2768,3,974326286
2395,3899,3,1042824226
2400,2464,3,974262571
2416,3116,3,974244603
2427,3883,4,990800490
2436,2984,1,974222929
2438,2172,3,974229240
2440,1915,4,974221429
2453,2833,4,974189925
2453,1898,3,974191621
2453,1899,2,974187942
2453,630,4,974190417
2453,1522,3,978414844
2453,1903,3,982135540
2453,1058,3,974190507
2456,2008,4,974181519
2460,2056,4,974172766
2467,212,3,974160509
2482,37,5,974146515
2483,3585,4,974146460
2484,3025,2,974148614
2484,2257,2,974147000
2484,212,2,974147174
2484,3642,3,974148547
2484,3644,4,974148614
2484,119,2,974146697
2486,2923,3,974143867
2489,1864,2,993498520
2489,834,3,1017581592
2491,3933,1,974132411
2491,3940,1,974132411
2496,3486,4,974093822
2496,3648,1,974090827
2498,3644,3,974089923
2506,1493,4,974077813
2506,131,3,974078435
2507,2234,2,974082874
2507,2892,1,974082674
2507,1714,2,975382922
2507,2545,1,974076497
2507,503,5,974081980
2507,526,3,974082209
2507,385,4,974082443
2509,2887,4,974074001
2509,2332,4,974074001
2509,1720,1,974074001
2520,1811,4,974065886
2526,2534,3,974066093
2528,1675,3,976805186
2530,2343,2,974054206
2533,1561,3,974055829
2537,2244,1,974053377
2537,2257,2,974051474
2537,2350,2,974052504
2540,769,4,974046436
2544,769,4,978970899
2544,1850,2,1017440482
2544,3492,3,1010893441
2544,1144,4,978822874
2544,2923,4,982373780
2546,2512,1,974040756
2547,90,4,989458909
2550,3207,3,974029748
2557,167,3,974448727
2563,2627,2,973971536
2563,283,2,973971536
2565,815,4,973972036
2590,726,3,973839721
2590,2464,2,973841091
2590,2754,2,973841120
2592,3585,5,974058464
2593,559,5,973822823
2595,3625,5,973810655
2608,3283,3,973727900
2608,1117,5,974397875
2609,3657,4,973728184
2609,559,5,973728243
2611,2562,1,973724018
2611,1793,1,973727246
2611,37,4,973720994
2620,2534,3,973657673
2623,2675,1,973642289
2624,2569,4,973634492
2627,1871,3,973628924
2627,3335,1,973630148
2627,2557,4,973628617
2627,1038,4,973628868
2627,2008,1,973629507
2634,563,3,975934999
2635,3940,5,973588771
2635,1990,4,973588258
2643,2627,5,1031341297
2643,3314,4,1031343353
2645,1878,1,973559598
2654,2627,5,973545957
2665,2063,1,973453911
2665,3012,1,976035913
2665,2221,1,976054400
2665,1493,1,973454004
2665,3242,3,974820904
2665,3419,3,975508213
2665,2632,2,974993540
2665,243,3,974471546
2665,2823,1,973453731
2665,2833,1,973453911
2665,3817,3,974821150
2665,1163,1,974740158
2665,3139,1,974992019
2665,3140,1,976035913
2665,1574,1,973453911
2665,3533,1,974836472
2665,2962,1,973453911
2672,1450,4,973434032
2672,336,1,973434061
2673,2317,2,974561996
2681,2913,5,973392433
2682,1383,1,973388108
2685,1553,2,973374526
2701,1102,1,973304515
2703,3121,5,973299188
2719,2632,5,973286380
2724,3003,3,973273624
2730,1153,3,973262418
2734,698,2,973230203
2737,178,4,973227822
2737,526,4,973227196
2737,567,4,973226937
2738,2175,5,973225929
2743,1520,2,973224242
2744,3611,1,973216050
2747,2775,5,973211926
2751,2211,3,973200422
2751,2219,3,974818605
2751,2257,4,973200909
2752,2994,2,973270306
2752,3523,1,973196127
2753,598,3,973199584
2753,3533,3,973894942
2755,703,3,973192626
2757,864,3,973191661
2760,3207,4,973162600
2761,2056,4,973149287
2764,2185,4,973138219
2774,264,3,973064179
2775,2964,5,979442563
2776,3463,2,973053885
2777,1817,4,973125266
2777,212,3,973050948
2777,2834,3,973051839
2777,1565,3,973729537
2779,681,5,973101922
2784,2061,4,975769174
2784,2760,5,975696537
2791,681,4,972937492
2796,1851,4,997320494
2801,283,2,972831889
2809,598,5,972778109
2810,754,4,974846550
2810,1494,1,1011393802
2810,1685,4,979348666
2811,3866,4,972757349
2811,2129,4,972757253
2811,807,4,972756016
2820,3419,3,972658074
2820,3850,4,972657878
2820,3878,4,972657612
2820,681,5,979872039
2820,3161,3,978397743
2820,1718,2,972669701
2822,2466,3,973170155
2824,2839,4,972622589
2824,1793,4,1005966701
2825,787,5,972610193
2825,1651,3,972612223
2825,2486,1,972611641
2825,2304,4,972611032
2825,128,3,972610314
2825,503,5,972610724
2826,1153,3,978658034
2826,1743,5,973613255
2829,793,2,972591273
2832,1743,5,978994266
2841,228,2,1004045456
2841,1872,3,986000023
2841,3625,5,1031355597
2841,632,4,972552516
2841,3905,3,1012756696
2843,1444,2,972545261
2847,789,4,972574664
2848,3933,4,972511556
2854,2695,1,972512749
2854,2503,4,972536952
2854,128,4,972513212
2855,3625,3,972506041
2855,3563,1,972506274
2857,283,3,972512242
2857,2855,2,972506050
2857,815,2,972507865
2857,336,4,972510185
2857,359,3,972510768
2857,394,2,972506557
2857,2955,2,972512923
2857,561,4,972509247
2860,3419,5,972652045
2860,811,3,974152017
2860,860,4,974238327
2860,1793,1,974237202
2863,3161,5,972503449
2867,3322,4,972460837
2868,2931,5,972439800
2869,1830,5,972439040
2872,787,5,972423586
2872,2486,2,972422150
2872,2129,3,972423092
2872,503,4,972423240
2872,560,4,972422043
2877,2636,3,972370658
2878,3293,3,972359336
2878,3817,5,972357899
2878,1163,4,974179060
2878,2175,3,981319549
2878,114,4,972356841
2881,2931,4,972260187
2885,3881,5,972452947
2890,1796,1,972018703
2894,3817,1,971986945
2894,3876,1,971986945
2898,3892,4,1039578500
2907,2777,4,972180772
2908,3652,3,971809127
2909,771,4,1008621675
2909,3443,5,971971272
2909,251,5,971977898
2909,1153,3,1008622916
2909,3137,4,971977798
2909,874,5,971980052
2909,1565,3,1008622681
2909,2534,3,1009397729
2909,1055,5,971971453
2910,3666,2,1039660166
2910,3892,5,1023206465
2913,776,4,971768132
2913,128,5,971769613
2913,560,3,971771672
2916,1539,3,971738169
2916,2342,5,971737515
2916,130,5,971732205
2918,3495,4,999804569
2926,3796,4,1006654517
2928,757,4,971553278
2928,1502,4,971555162
2929,1891,3,971588894
2930,1787,5,971537746
2934,146,3,971500635
2936,863,5,971477546
2942,1423,5,971328963
2944,1850,2,1011209557
2945,129,3,971299398
2950,2768,1,971222310
2962,2209,2,978981146
2962,2211,2,978981146
2962,958,2,977169204
2962,3419,2,977168791
2962,2675,3,978980834
2962,3625,3,976817220
2962,2895,3,977169530
2962,3850,3,978981251
2962,3853,5,976817220
2962,2185,2,978981113
2962,3351,4,977169630
2962,1770,3,978983627
2962,178,3,977169436
2962,3777,3,977169530
2967,729,2,971151796
2967,2632,4,971150478
2967,2824,3,971150113
2967,3803,2,971152876
2967,681,3,971112324
2967,1715,4,971125737
2976,3490,3,971022850
2980,2197,5,983053231
2986,598,4,970807483
2986,1651,4,992160228
2986,3465,3,971847004
2986,617,3,971847879
2986,1567,3,990596055
2986,3187,3,990595309
2986,3352,3,971845324
2986,566,4,970810528
2986,567,4,970813164
2992,2415,2,970726093
2992,3818,1,970726093
2992,2760,3,970726093
2993,1886,1,970725135
2993,1107,1,970725135
2994,1181,2,970708400
2996,1170,1,972413795
2997,2246,3,970685297
3003,1116,3,970774090
3013,1850,3,1000751507
3013,703,3,991436691
3015,2486,1,975264007
3015,1890,4,970508471
3015,889,3,975263628
3017,638,2,970547819
3018,2855,2,970522910
3019,1494,3,970505165
3026,2215,5,970462860
3026,2185,5,970460803
3031,2317,4,970430068
3032,3056,4,970365693
3032,1470,4,970351114
3032,981,5,970356057
3032,1675,5,970350700
3032,411,3,970349680
3032,1886,5,970341629
3032,1138,4,970351145
3032,626,4,970349942
3032,2156,5,970347257
3032,847,3,970355080
3032,2350,4,970349576
3032,1565,4,970348988
3032,189,4,970349680
3032,394,4,970342792
3032,2955,4,970356370
3038,1087,4,1018061171
3039,958,3,970257709
3039,3642,4,970257787
3039,3644,5,970257671
3042,310,2,970251333
3044,251,3,970214171
3045,681,5,970189832
3049,1656,4,970183780
